"45.566.775/0001-67";"MASSA FALIDA DE TENIS IRIS S A";;"21.205.640,93"
"46.761.730/0005-30";"SMAR EQUIPAMENTOS INDUSTRIAIS LTDA MASSA FALIDA";;"20.874.366,59"
"17.200.270/0001-49";"ARCO INCORPORADORA LTDA  MASSA FALIDA";;"20.840.421,88"
"04.121.789/0001-90";"MASSA FALIDA DE REDYAR  OTM TRANSPORTES LTDA";"REDYAR TRANSPORTES";"20.694.561,55"
"17.161.316/0001-68";"MASSA FALIDA DE COMPANHIA INDUSTRIAL BELO HORIZONTE";"HORIZONTE TEXTIL";"20.586.263,12"
"05.342.797/0001-29";"MASSA FALIDA DA JORMAM USINAGEM E ESTAMPARIA LTDA";;"20.285.696,95"
"23.915.523/0001-63";"MASSA FALIDA DE ICL  INDUSTRIAL CACHOEIRA LTDA";;"20.235.055,01"
"47.412.655/0001-30";"MASSA FALIDA DE STAMPAFARE EMBALAGENS LTDA";;"20.224.594,82"
"06.104.498/0001-19";"METALURGICA ARANHA EIRELI MASSA FALIDA";;"20.154.933,25"
"01.021.560/0001-95";"MASSA FALIDA DE DURAMAR INDUSTRIA E COMERCIO LTDA";;"20.123.423,96"
"62.017.629/0001-00";"MASSA FALIDA DE HOMERPLAST IND E COM DE PLASTICOS LTDA";;"20.065.168,41"
"49.285.190/0001-20";"MASSA FALIDA DA C.L. ALVES ALIMENTOS LTDA";;"20.045.737,04"
"88.671.052/0001-30";"MADECENTER MOVEIS LTDA. MASSA FALIDA";"MADECENTER";"20.006.337,89"
"17.155.540/0001-47";"MASSA FALIDA DE MINAS DIESEL SA";;"19.855.183,27"
"05.143.681/0001-60";"MASSA FALIDA DE EXTRA CONSTRUCAO E SINALIZACAO LTDA";"EXTRA CONSTRUCAO E SINALIZACAO";"19.760.037,24"
"50.944.974/0001-00";"MASSA FALIDA DA CERAMICA WINDLIN LIMITADA";"WINDLIN";"19.759.537,50"
"08.547.229/0001-52";"MASSA FALIDA DE MAXEN INDUSTRIA DE EQUIPAMENTOS E PECAS LTDA EM RECUPERACAO JUDICIAL";;"19.553.111,89"
"04.043.452/0001-01";"MASSA FALIDA DE ADMINISTRADORA DE ASSISTENCIA MEDICA LTDA";"ALL SAUDE";"19.459.899,50"
"18.735.878/0001-30";"MASSA FALIDA DE ITAFUNDI COMERCIO E INDUSTRIA LIMITADA";;"19.448.565,45"
"33.293.143/0001-98";"MASSA FALIDA DE USINA QUEIROZ JUNIOR S A INDUSTRIA SIDERURGICA";;"19.407.890,41"
"03.756.058/0001-58";"MONTESUCOS INDUSTRIA DE ALIMENTOS LTDA  MASSA FALIDA";;"19.378.189,13"
"78.403.797/0001-65";"J B FORTUNA E CIA LTDA MASSA FALIDA";;"19.322.858,12"
"02.419.745/0001-15";"CTE  CENTRO TECNOLOGICO DE ENGENHARIA LTDA MASSA FALIDA";;"19.246.653,66"
"49.034.002/0001-90";"MASSA FALIDA ACO INOXIDAVEL FABRIL GUARULHOS SA";;"19.213.197,13"
"09.427.493/0001-15";"MASSA FALIDA USINA SANTANA SOCIEDADE ANONIMA";;"19.203.270,19"
"07.023.638/0002-78";"MASSA FALIDA DA ON TIME FACTORING E FOMENTO MERCANTIL SA";;"19.150.956,74"
"22.667.216/0001-48";"MASSA FALIDA DE INDUMETAL  INDUSTRIA MECANICA E DE ESTRUTURAS METALICAS  EIRELI EM RECUPERACAO JUDICIAL";"INDUMETAL";"19.149.295,09"
"21.869.086/0001-63";"MASSA FALIDA DE SETEM SERVICOS TECNICOS DE MONTAGENS E MANUTENCAO EIRELI";"SETEM";"19.098.781,93"
"25.100.223/0085-60";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";"RODOVIARIO RAMOS LTDA";"18.826.705,77"
"50.965.219/0001-01";"MASSA FALIDA DO HOSPITAL E MATERNIDADE JUNDIAI SA";;"18.792.761,99"
"09.407.708/0001-36";"MASSA FALIDA DE M&M CEREALISTAS LTDA EIRELI";;"18.727.363,76"
"04.724.325/0001-78";"MASSA FALIDA DE COMERCIAL PLURIMARCAS LTDA";;"18.557.714,10"
"05.451.512/0001-98";"TMT MEMORY  INDUSTRIA E COMERCIO DE TECNOLOGIA DA INFORMACAO LTDA  MASSA FALIDA";;"18.258.437,69"
"00.748.448/0001-98";"MASSA FALIDA NUTRAGE INDUSTRIAL LTDA";"NUTRAGE";"18.241.459,54"
"00.144.816/0001-99";"MASSA FALIDA OGGO ORGANIZACAO GOIANA DE GINECOLO E OBSTETRICIA LTDA";"HOSPITAL E MATERNIDADE FEMINA";"17.916.781,50"
"55.110.720/0001-00";"MASSA FALIDA DE VIACAO MACIR RAMAZINI TURISMO LTDA";;"17.908.606,33"
"91.674.606/0001-68";"MASSA FALIDA SIBISA INDUSTRIAL SA";"ARTEC";"17.905.031,53"
"51.655.371/0001-42";"GARAVELO & CIA MASSA FALIDA";;"17.804.126,63"
"04.395.040/0001-30";"MASSA FALIDA DE DALTEC CONSTRUCOES E MONTAGENS INDUSTRIAIS LTDA";;"17.757.734,77"
"07.950.015/0001-60";"MASSA FALIDA DE MUNDO MINERACAO LTDA";;"17.672.486,73"
"06.053.247/0001-52";"MASSA FALIDA DA CSI SERVICE LTDA";;"17.589.784,58"
"42.796.714/0001-06";"ELETRO SANTA CLARA LTDA  MASSA FALIDA";;"17.500.667,08"
"92.727.940/0001-03";"WALTER D FISCHER & CIA LTDA  MASSA FALIDA";;"17.339.410,40"
"05.088.570/0001-07";"MASSA FALIDA DE BELAUTO ADMINISTRADORA LTDA EM LIQUIDACAO";"BELAUTO";"17.237.593,15"
"91.598.169/0001-40";"MASSA FALIDA MADELLEGNO MOVEIS LTDA";;"17.126.643,26"
"51.032.589/0001-40";"PLATI COMERCIO DE PRODUTOS DE LIMPEZA LTDA. MASSA FALIDA";"PLATI COMERCIO DE PRODUTOS DE LIMPEZA";"17.108.854,44"
"54.988.308/0001-16";"MASSA FALIDA DA ELASTOTEC INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHA EIRELI";;"16.996.988,48"
"59.372.664/0006-39";"MASSA FALIDA DA NTL TEXTIL LTDA";"NTL";"16.784.156,01"
"07.820.210/0001-75";"MASSA FALIDA DE GLOBAL ALIMENTOS LTDA";"GLOBAL";"16.766.077,75"
"05.894.060/0002-08";"SAO FERNANDO ACUCAR E ALCOOL LTDA  MASSA FALIDA";"USINA SAO FERNANDO";"16.549.122,00"
"10.140.720/0001-06";"MASSA FALIDA DA CS AGRONEGOCIOS COMERCIO IMPORTACAO E EXPORTACAO EIRELI";"CS AGRONEGOCIOS";"16.469.833,15"
"01.556.141/0071-60";"MASSA FALIDA  ENCOL SA ENGENHARIA COMERCIO E INDUSTRIA";;"16.355.682,26"
"58.199.993/0001-52";"VISOCOPY VIDEO PRODUCOES LTDA MASSA FALIDA";"VISOCOPY";"16.311.801,31"
"39.750.898/0001-50";"FREE PORT VIGILANCIA E SEG PATRIMONIAL LTDA MASSA FALIDA";;"16.212.098,21"
"54.976.683/0001-46";"MASSA FALIDA WANPLAST IND E COM DE EMBALAGENS LTDA";;"16.206.088,54"
"12.316.059/0004-15";"MASSA FALIDA DE BRASILCT  COMERCIO E TURISMO S.A.";;"16.192.721,74"
"15.690.552/0001-46";"MASSA FALIDA DE SERVOP COMERCIO LTDA";;"16.003.708,22"
"20.883.625/0001-56";"MASSA FALIDA DE FUNDIVALE FUNDICAO VALE DO ITAPECERICA SA";;"15.955.116,65"
"38.019.733/0001-40";"SANTA HELENA SEGURANCA TOTAL SA  MASSA FALIDA";"SANTA HELENA SEGURANCA TOTAL";"15.906.846,50"
"88.271.887/0001-01";"JC PRODUTOS TERMOPLASTICOS LTDA  MASSA FALIDA";;"15.857.355,37"
"92.804.541/0001-90";"IMPORTADORA E EXPORTADORA DE MEDIDORES POLIMATE LTDA MASSA FALIDA";"POLIMATE";"15.741.730,62"
"00.148.971/0001-83";"MASSA FALIDA DE CONSTRUTORA TEMPO EIRELI";;"15.728.385,28"
"04.576.327/0001-67";"TECNICARE INDUSTRIA  E COMERCIO LTDA  MASSA FALIDA";;"15.524.420,61"
"49.391.022/0001-19";"METAL VIBRO METALURGICA LTDA MASSA FALIDA";;"15.485.061,27"
"94.752.961/0001-04";"H E T PREGOS LTDA ME  MASSA FALIDA";;"15.424.875,80"
"75.307.959/0001-73";"MASSA FALIDA DE MALBU INDUSTRIA TEXTIL LTDA";;"15.408.790,35"
"76.530.351/0001-76";"MASSA FALIDA DE BOSCA SA TRANSPORTESCOMERCIO E REPRESENTAOES";;"15.356.356,78"
"78.815.297/0001-30";"INTEPE  INDUSTRIA TEXTIL PEREIRA LTDA  MASSA FALIDA";;"15.317.297,84"
"91.272.989/0001-48";"SUPERFELIZ LTDA  MASSA FALIDA";"SUPERFELIZ";"15.297.300,40"
"50.094.176/0001-28";"MASSA FALIDA DE FRIGORIFICO B MAIA S A";"B MAIA";"15.271.298,52"
"27.198.597/0001-87";"DIAGRAMA ENGENHARIA SA MASSA FALIDA";"DIAGRAMA";"15.261.739,39"
"11.856.598/0001-31";"MASSA FALIDA CATIVA SA PRODUTOS ALIMENTICIOS";"CATIVA";"15.122.266,05"
"04.735.561/0001-90";"MASSA FALIDA INNATURA INDUSTRIA E COMERCIO DERIVADOS BOVINOS LTDA";"INNATURA INDUSTRIA E COMERCIO DERIVADOS BOVINOS";"15.034.502,78"
"03.815.738/0001-03";"CIRIO BRASIL SA  MASSA FALIDA";"CIRIO BRASIL";"15.000.654,45"
"08.412.891/0001-03";"MAIA GAMA SUPERMERCADOS LTDA  MASSA FALIDA";"SUPERMAIA";"14.924.240,98"
"03.827.733/0001-92";"MASSA FALIDA DE JBS LOCACAO DE GUINDASTES E TRANSPORTES PESADOS LTDA";"JBS LOCACAO";"14.806.613,14"
"00.760.665/0001-01";"PALEDSON INDUSTRIA E COMERCIO DE MADEIRAS LTDA MASSA FALIDA";;"14.663.396,43"
"01.556.141/0080-51";"MASSA FALIDA  ENCOL SA ENGENHARIA COMERCIO E INDUSTRIA";;"14.572.870,62"
"02.281.299/0001-25";"MASSA FALIDA DE MERCOTUBO INDUSTRIA E COMERCIO DE PRODUTOS SIDERURGICOS IMPORTACAO E EXPORTACAO LTDA EM RECUPERACAO JUDICIAL";;"14.482.142,79"
"07.359.967/0001-03";"MASSA FALIDA HIGITERC  HIGIENIZACAO E TERCEIRIZACAO LTDA";"HIGITERC";"14.420.311,43"
"01.597.168/0013-22";"TINTO HOLDING LTDA MASSA FALIDA";;"14.371.639,97"
"91.970.038/0001-42";"VILLA DESTE COMERCIO REPRESENTACOES IMPORTACAO E EXPORTACAO SA  MASSA FALIDA";;"14.358.428,33"
"01.556.141/0044-98";"MASSA FALIDA  ENCOL SA ENGENHARIA COMERCIO E INDUSTRIA";"ENCOL";"14.272.525,45"
"01.556.141/0042-26";"MASSA FALIDA  ENCOL SA ENGENHARIA COMERCIO E INDUSTRIA";;"14.257.269,45"
"00.003.157/0001-70";"MASSA FALIDA DA YDF  INDUSTRIA DE EMBALAGENS FLEXIVEIS LTDA";;"14.014.789,16"
"02.085.330/0001-52";"MASSA FALIDA EDIMAC COMERCIO E PARTICIPACOES LTDA";;"13.956.014,38"
"98.038.771/0089-04";"TRANSPORTADORA TRESMAIENSE LTDA  MASSA FALIDA";"TRESMAIENSE";"13.877.609,00"
"84.683.317/0001-60";"MASSA FALIDA DE ODIVAN S A COMERCIO E INDUSTRIA";"SUPERMERCADOS ODIVAN";"13.778.998,87"
"84.687.276/0001-80";"MASSA FALIDA DE MALHARIA NERISI LTDA.";;"13.715.330,23"
"19.892.181/0001-36";"MASSA FALIDA DE FRIGOARNALDO INDUSTRIA E COMERCIO LTDA";;"13.699.584,92"
"00.088.515/0001-95";"MASSA FALIDA DE RC PRISCILA DISTRIBUIDORA DE FRUTAS LTDA";;"13.638.364,58"
"01.116.942/0001-00";"MASSA FALIDA DE VIA TELECOM SA";;"13.497.131,66"
"01.597.168/0006-01";"TINTO HOLDING LTDA MASSA FALIDA";;"13.449.698,03"
"08.212.954/0001-70";"EXPCOM  EXPORTACAO E COMERCIO DE CARNES LTDA  MASSA FALIDA";"EXPCOM";"13.408.528,52"
"24.814.295/0001-06";"MASSA FALIDA MONTE SIAO CONSTRUCOES E EMPREENDIMENTOS IMOBILIARIOS LTDA";;"13.300.780,00"
"03.385.415/0001-19";"MASSA FALIDA DA INDUSTRIA E COMERCIO DE TINTAS FERRAZ LTDA";"SATO";"13.293.721,78"
"22.156.228/0001-08";"MASSA FALIDA DE CELANTO INDUSTRIA MECANICA LTDA.";;"13.264.508,89"
"23.916.869/0001-86";"MASSA FALIDA DE MECTOR INDUSTRIA E COMERCIO DE COMPONENTES AUTOMOTIVOS LTDA";;"13.247.083,59"
"84.437.516/0001-98";"MASSA FALIDA DE MALHAS FRUET LTDA";;"13.206.681,97"
"15.490.116/0001-23";"MASSA FALIDA DA T ROMANELLI EIRELI";"ROMANELLI FOODS";"13.141.375,17"
"08.414.815/0001-29";"MASSA FALIDA DE PALMEIRA & FILHOS LTDA";;"13.033.464,08"
"22.735.112/0001-23";"MASSA FALIDA DE AMPEME ASSISTENCIA MEDICO HOSPITALAR LTDA";"EXECUTIVE MED";"13.026.231,79"
"14.984.579/0002-60";"MASSA FALIDA DE VIACAO ESTRELA DALVA LTDA";"ARCO IRIS";"12.984.852,46"
"84.813.104/0001-05";"IRMOL INDUSTRIAS REUNIDAS DE MOVEIS LTDA MASSA FALIDA";;"12.946.894,21"
"42.465.872/0001-75";"MASSA FALIDA DE BANCO ATLANTIS S.A.";;"12.894.764,01"
"04.939.641/0001-67";"MASSA FALIDA EXPRESSO BEIRA DAO LTDA";;"12.881.718,29"
"47.275.045/0001-32";"MASSA FALIDA CORESA SA CABOS ESPECIAIS";"CORESA";"12.750.499,57"
"01.672.568/0001-11";"MASSA FALIDA DE ARRUDAPRESTACAO DE SERVICOS LTDA";"EMPREITEIRA ARRUDA";"12.455.348,95"
"93.950.194/0001-77";"SOFA COMERCIO E REPRESENTACOES LTDA  MASSA FALIDA";"SOFA SHOW";"12.355.934,71"
"16.634.578/0001-30";"MASSA FALIDA DE FABRIMAC FABRICA DE MAQUINAS LTDA";;"12.322.958,78"
"26.020.453/0001-73";"MASSA FALIDA DE MARAJO ENGENHARIA LIMITADA";;"12.291.829,18"
"08.432.745/0001-31";"MAIA SUDOESTE SUPERMERCADOS LTDA  MASSA FALIDA";"SUPERMAIA";"12.153.835,75"
"04.901.187/0001-55";"MASSA FALIDA DE ATLANTICA PESCA LTDA";"ATLANPESCA";"12.138.753,75"
"90.061.078/0001-09";"METALOGICA PARTICIPACOES LTDA  MASSA FALIDA";"METALOGICA PARTICIPACOES";"12.005.411,48"
"10.775.740/0002-34";"MASSA FALIDA DA CIA ACUCAREIRA SANTO ANDRE DO RIO UNA";;"11.994.284,69"
"09.139.773/0001-28";"FRIGORIFICO ALIANCA LTDA.";"FRIGORIFICO ALIANA LTDA.  MASSA FALIDA";"11.989.534,16"
"01.798.261/0001-61";"MASSA FALIDA DE PLANO VIGILANCIA E SEGURANCA EIRELI";;"11.967.575,94"
"84.044.627/0001-34";"MASSA FALIDA INDUSTRIA TEXTIL GASPAR SA";;"11.932.012,17"
"91.117.903/0001-02";"MASSA FALIDA DE SAO MARCOS FIBRAS LTDA";;"11.921.625,92"
"05.023.514/0001-86";"MASSA FALIDA DE D CORLINE CONSERVACAO E LIMPEZA LTDA";"D CORLINE";"11.827.407,32"
"91.918.094/0001-38";"MASSA FALIDA DE INDUSTRIA DE PLASTICOS RIDAMI LTDA.";"PLASTICOS RIDAMI";"11.792.232,52"
"98.038.771/0019-00";"TRANSPORTADORA TRESMAIENSE LTDA  MASSA FALIDA";;"11.632.019,48"
"20.430.195/0001-17";"MASSA FALIDA DA LACREME INDUSTRIA DE GENEROS ALIMENTICIOS LTDA";;"11.605.516,48"
"59.277.640/0001-96";"TRATEC INDUSTRIA E COMERCIO LTDA MASSA FALIDA";;"11.582.473,51"
"19.791.342/0001-03";"MASSA FALIDA DE INDUSTRIA MINEIRA DE MOAGEM SOCIEDADE ANONIMA";;"11.578.155,94"
"25.068.875/0006-60";"MASSA FALIDA FRIGORIFICO MARGEN LTDA";;"11.479.134,45"
"00.345.043/0001-09";"ALLES INDUSTRIA E COMERCIO LTDA MASSA FALIDA";"ALLES INDUSTRIAL";"11.414.050,52"
"05.950.933/0001-63";"MASSA FALIDA DE REDE COM PROJETOS E EMPREENDIMENTOS EIRELI";"REDE COM PROJETOS";"11.402.577,09"
"00.013.157/0001-51";"MASSA FALIDA DE CONTAL T I LTDA";;"11.276.434,81"
"17.157.249/0001-08";"MASSA FALIDA DE KEVIA SIDERURGIIA LTDA";;"11.257.534,72"
"04.450.767/0002-54";"MASSA FALIDA DE PROEMA AUTOMOTIVA SA";;"11.135.370,65"
"60.739.216/0001-03";"MASSA FALIDA DE DURLIN TINTAS E VERNIZES LTDA.";;"11.125.117,34"
"59.286.633/0001-50";"MASSA FALIDA DE EQUIPAMENTOS INDUSTRIAIS JEAN LIEUTAUD LTDA";;"11.054.950,87"
"17.249.293/0001-48";"MASSA FALIDA DE DELPHOS ENGENHARIA SOCIEDADE ANONIMA";;"11.054.264,10"
"00.770.676/0001-64";"ULTRAFLEX COLCHOES INDUSTRIA BRASILEIRA LTDA  MASSA FALIDA";"COLCHOES ULTRAFLEX";"11.029.150,44"
"08.814.071/0001-30";"MASSA FALIDA FELINTO INDUSTRIA E COMERCIO LTDA";;"11.026.251,18"
"17.630.583/0001-37";"MASSA FALIDA DA ROMIL REPRESENTACOES LIMITADA";;"10.950.001,09"
"68.367.796/0001-59";"MASSA FALIDA ACAO &VENDA COMERCIO E REPRESENTACAO LTDA";;"10.943.895,10"
"01.556.141/0041-45";"MASSA FALIDA  ENCOL SA ENGENHARIA COMERCIO E INDUSTRIA";;"10.886.779,00"
"13.174.386/0001-08";"MASSA FALIDA DE KLASSIPE INDUSTRIA DE CALCADOS EIRELI";;"10.867.039,58"
"62.773.288/0001-94";"MASSA FALIDA DE MAITAN COMERCIO E REPRESENTACAO DE CEREAIS LTDA.";;"10.840.343,84"
"58.534.249/0001-67";"MASSA FALIDA NEWLABOR MAO DE OBRA LTDA";;"10.798.342,55"
"06.320.484/0002-13";"AMPLA PRODUTOS DE COMUNICACAO VISUAL LTDA  MASSA FALIDA";;"10.662.952,59"
"01.455.616/0001-10";"MASSA FALIDA DE METALOX METAIS LTDA";"METALOX METAIS";"10.569.979,47"
"92.661.420/0001-37";"KARL IWERS S A COMERCIO DE AUTOMOVEIS MASSA FALIDA";;"10.521.928,83"
"25.358.573/0001-12";"MASSA FALIDA DE CONSTRUTORA MILAO LTDA";;"10.426.579,44"
"62.004.031/0001-78";"MASSA FALIDA DA PIGNATA AGROPECUARIA LTDA";;"10.401.442,02"
"98.038.771/0072-66";"TRANSPORTADORA TRESMAIENSE LTDA  MASSA FALIDA";"TRESMAIENSE";"10.266.877,94"
"53.347.340/0001-50";"MASSA FALIDA DE REFRIGERANTES MARACANA LTDA";"REFRIGERANTES MARACANA";"10.209.070,27"
"19.791.318/0010-57";"MASSA FALIDA DE LUNDGREN IRMAOS TECIDOS INDUSTRIA E COMERCIO SA  CASAS PERNAMBUCANAS";;"10.138.544,83"
"01.597.168/0042-67";"TINTO HOLDING LTDA MASSA FALIDA";"BERTIN LTDA";"10.123.019,40"
"03.495.061/0001-65";"MASSA FALIDA DE ENGENHARIA SERCCOM LTDA";;"10.028.954,03"
"00.464.363/0001-88";"CRISTAL CONSTRUCOES E EMPREENDIMENTOS LTDA MASSA FALIDA";"CRISTAL CONSTRUTORA";"10.001.429,50"
"43.306.026/0001-75";"FRIGORIFICO BARONTINI LTDA MASSA FALIDA";;"9.998.306,03"
"00.729.001/0001-71";"MASSA FALIDA DE FRIGMANN INDUSTRIA E COMERCIO LTDA";"FRIGMANN";"9.980.502,12"
"51.190.676/0001-26";"MASSA FALIDA DA REDE BANDEIRANTES DE POSTOS DE SERVICOS LTDA";"REDE BANDEIRANTES";"9.898.648,16"
"60.847.514/0001-09";"MASSA FALIDA DE MECANICA CONTINENTAL SA EQUIPAMENTOS INDUSTRIAIS";;"9.832.961,23"
"03.554.950/0001-56";"MASSA FALIDA ADATEL TV E COMUNICACOES SAO JOSE S.A.";"ADTV";"9.819.600,43"
"05.672.505/0001-16";"TUNAS TIMBER MADEIRAS LTDA MASSA FALIDA";"TUNAS TIMBER TRADING";"9.779.594,26"
"26.973.776/0001-81";"MASSA FALIDA PH ENGENHARIA INDUSTRIA E COMERCIO LTDA";;"9.762.674,75"
"92.693.530/0001-80";"CASA GENTA SA  MASSA FALIDA";;"9.727.187,93"
"01.597.168/0046-90";"TINTO HOLDING LTDA MASSA FALIDA";;"9.719.006,96"
"12.869.038/0006-99";"MASSA FALIDA DE SUAPE TEXTIL SA";"SUAPE";"9.689.600,62"
"66.380.676/0001-66";"MASSA FALIDA AMOR EM MANIPULACAO LTDA";;"9.598.718,65"
"93.548.063/0001-68";"WATT ENGENHARIA LTDA  MASSA FALIDA";"WATT";"9.556.682,28"
"78.048.824/0001-29";"TRANSPROENCA TRANSPORTES RODOVIARIOS LTDA MASSA FALIDA";"TRANSPROENCA";"9.532.798,83"
"05.547.115/0001-14";"MASSA FALIDA DE Q.T.I. INDUSTRIA E COMERCIO LTDA";;"9.516.818,33"
"05.055.649/0001-23";"MASSA FALIDA  DA TRANSPORTE COLETIVO SAO JUDAS LTDA";;"9.487.898,74"
"17.254.004/0001-07";"MASSA FALIDA DE NAVAZ ENGENHARIA E COMERCIO LTDA";"NAVAZ";"9.443.781,80"
"00.563.764/0001-95";"R.V. CONSTRUCOES TRANSPORTES E COMERCIO DE AREIA E PEDRA LTDA  MASSA FALIDA";"R.V.CONSTRUCOES E COMERCIO";"9.372.516,28"
"01.261.591/0001-13";"MASSA FALIDA ELLFEN TANQUES RODOVIARIOS LTDA";"ELLFEN";"9.314.920,41"
"01.556.141/0067-84";"MASSA FALIDA  ENCOL SA ENGENHARIA COMERCIO E INDUSTRIA";;"9.275.330,89"
"92.767.235/0001-21";"IESA INSTALADORA ELETRICA SA  MASSA FALIDA";;"9.256.052,11"
"36.879.070/0001-09";"MASSA FALIDA DE ACPI ASSESSORIA CONSULTORIA PLANEJAMENTO & INFORMATICA LTDA";"ACP & INFORMATICA";"9.225.933,52"
"33.301.326/0001-08";"MASSA FALIDA CLINICA DOM BOSCO LTDA";"4 LIQUIDANTE JUDICIAL";"9.209.708,46"
"02.804.744/0001-94";"COMLINES COMERCIAL LTDA  MASSA FALIDA";"COMLINES";"9.154.623,18"
"61.166.245/0001-88";"MASSA FALIDA DE CESTA FAMILIAR COMERCIO DE ALIMENTOS LTDA";;"9.136.629,66"
"87.842.241/0001-66";"MASSA FALIDA MODUARTE MOVEIS LIMITADA";;"9.121.071,74"
"25.424.003/0001-83";"MASSA FALIDA DA NOVA INDIA GENETICA SA";;"9.078.703,21"
"06.196.825/0002-90";"ELEFER COMERCIAL ELETRICA LTDA MASSA FALIDA";"ELEFER";"9.051.173,90"
"01.556.141/0039-20";"MASSA FALIDA  ENCOL SA ENGENHARIA COMERCIO E INDUSTRIA";;"9.026.849,04"
"13.549.565/0001-74";"VCCON ENGENHARIA LTDA  MASSA FALIDA";;"8.984.358,86"
"47.477.369/0001-53";"MASSA FALIDA DE PICCOLI INDUSTRIA METALURGICA LTDA";;"8.959.876,09"
"25.421.421/0001-17";"MASSA FALIDA DE HOSPITAL SAO JOSE DE UBERABA LTDA";"CASA DE SAUDE SAO JOSE";"8.950.034,49"
"41.874.025/0001-00";"MASSA FALIDA DE GRANDE CAPITAL VEICULOS LTDA";;"8.949.077,62"
"80.218.605/0001-92";"INDUSTRIAS KLUPPEL S A  MASSA FALIDA";;"8.935.832,27"
"46.135.240/0001-02";"MASSA FALIDA DE IBAR TINTAS E VERNIZES LTDA";;"8.805.151,93"
"08.111.570/0001-60";"MASSA FALIDA DE WACO INDUSTRIA E COMERCIO DE EMBALAGENS EIRELI";"ALIANCE";"8.747.841,36"
"18.324.335/0001-20";"MASSA FALIDA DE JOFER INDUSTRIA E COMERCIO LTDA";;"8.737.716,91"
"18.374.793/0001-74";"MASSA FALIDA DA GRAFICA E EDITORA CULTURA LTDA.";;"8.694.843,14"
"06.152.103/0001-53";"MASSA FALIDA DE FENIX PUBLICIDADE LTDA";;"8.556.250,38"
"08.404.937/0001-34";"MAIA TAGUATINGA SUPERMERCADOS LTDA MASSA FALIDA";"SUPERMAIA";"8.512.268,32"
"59.286.641/0001-05";"MASSA FALIDA DE JORLY INST E MONT INDS LTDA";;"8.509.265,27"
"09.092.578/0001-90";"MASSA FALIDA EMPA EMPRESA PARAIBANA AUTO PECAS LTDA";;"8.501.430,08"
"68.526.409/0001-80";"MASSA FALIDA DE VERDURAO DA ECONOMIA LTDA";;"8.480.274,90"
"29.193.067/0003-33";"MASSA FALIDA DE RIVEL RIO VEICULOS E PECAS LTDA";;"8.414.254,78"
"01.760.309/0001-42";"MASSA FALIDA DE SULPLAST SUPRIMENTOS PARA INDUSTRIA E COMERCIO LTDA";;"8.381.298,95"
"50.950.138/0001-20";"MASSA FALIDA DE MAQUINAS CERAMICAS MORANDO S A";;"8.290.747,85"
"07.483.224/0001-40";"MASSA FALIDA DE VIMARATUR TRANSPORTES E TURISMO LTDA";"VIMARATUR TRANSPORTES";"8.109.803,09"
"50.105.048/0001-32";"MASSA FALIDA DA INDUSTRIA DE FERRAMENTAS LEE LTDA";;"8.077.909,47"
"03.432.387/0001-43";"MASSA FALIDA REAL PARK ESTACIONAMENTO LTDA";;"8.062.167,44"
"55.722.888/0001-68";"MASSA FALIDA DUKO INDUSTRIA TEXTIL LTDA";;"8.022.545,32"
"02.493.426/0001-50";"MASSA FALIDA DE MINAS CENTER MED LTDA";"CENTERMED";"7.935.736,74"
"01.260.250/0001-23";"MASSA FALIDA DE CECM DOS SERVIDORES DAS ESCOLAS TECNICAS DO ESTADO DO ESPIRITO SANTO LTDA.  COOPETFES";"COOPETFES";"7.918.983,83"
"03.696.338/0001-18";"MASSA FALIDA DE NOVOESPACO EDIFICACOES MODULADAS LTDA";"NOVOESPACO";"7.907.124,32"
"00.585.824/0001-70";"PAULICEIA INDUSTRIA E COMERCIO DE ARTEFATOS TEXTEIS LTDA MASSA FALIDA";;"7.885.433,75"
"01.556.141/0049-00";"MASSA FALIDA  ENCOL SA ENGENHARIA COMERCIO E INDUSTRIA";;"7.862.292,90"
"50.957.471/0001-60";"MASSA FALIDA DE CONSTRUTORA JUNDIAI LIMITADA";;"7.843.631,82"
"03.977.042/0001-75";"MASSA FALIDA DE GEOGUS CONFECCOES LTDA";;"7.811.983,35"
"02.223.491/0001-65";"GUARDIOES SERVICOS TECNICOS LTDA  MASSA FALIDA";;"7.802.986,53"
"47.275.045/0003-02";"MASSA FALIDA CORESA SA CABOS ESPECIAIS";"CORESA";"7.732.008,95"
"04.961.769/0001-27";"MASSA FALIDA SANCASS ITINERANTE LTDA";;"7.718.225,59"
"23.329.170/0014-34";"MASSA FALIDA DE LAYFF KOSMETIC LTDA";;"7.712.411,91"
"55.110.720/0006-06";"MASSA FALIDA DE VIACAO MACIR RAMAZINI TURISMO LTDA";"RAMAZINI TURISMO";"7.687.719,08"
"72.457.518/0001-60";"PLASTIFER POLIURETANOS LTDA  MASSA FALIDA";"PLASTIFER PU";"7.685.743,44"
"02.219.054/0001-78";"PROL EQUIPAMENTOS LOGISTICOS EIRELI  MASSA FALIDA";;"7.675.563,15"
"18.925.933/0001-55";"MASSA FALIDA DE JOFECA IND. E COMERCIO IMP. E EXPORTACAO DE DOCES LTDA.";;"7.636.613,87"
"20.935.243/0001-29";"MASSA FALIDA DE AGUIA TRANSPORTES LTDA";;"7.614.383,80"
